Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,Session
0 days 00:45:06.453000,33.6,38.0,995.9,False,49.2,216,1.4,16,Q
0 days 00:46:06.458000,33.7,38.0,995.8,False,49.1,196,1.4,16,Q
0 days 00:47:06.459000,33.8,37.0,995.8,False,49.1,217,1.8,16,Q
0 days 00:48:06.453000,33.9,37.0,995.9,False,49.0,223,1.5,16,Q
0 days 00:49:06.450000,33.9,36.0,995.8,False,48.8,206,3.0,16,Q
0 days 00:50:06.465000,33.8,36.0,995.9,False,48.2,216,1.6,16,Q
0 days 00:51:06.461000,33.7,36.0,995.7,False,48.1,231,1.2,16,Q
0 days 00:52:06.463000,33.7,35.0,995.8,False,48.0,28,1.2,16,Q
0 days 00:53:06.466000,33.7,36.0,995.8,False,47.9,307,0.9,16,Q
0 days 00:54:06.487000,33.6,36.0,995.8,False,48.0,193,2.1,16,Q
0 days 00:55:06.503000,33.5,36.0,995.7,False,48.0,184,2.4,16,Q
0 days 00:56:06.505000,33.5,36.0,995.7,False,48.0,187,2.5,16,Q
0 days 00:57:06.506000,33.5,36.0,995.8,False,47.7,184,2.5,16,Q
0 days 00:58:06.508000,33.5,37.0,995.7,False,47.2,283,1.3,16,Q
0 days 00:59:06.512000,33.3,37.0,995.7,False,46.9,200,0.7,16,Q
0 days 01:00:06.519000,33.3,36.0,995.7,False,47.2,200,1.4,16,Q
0 days 01:01:06.520000,33.4,36.0,995.6,False,46.5,346,0.7,16,Q
0 days 01:02:06.515000,33.3,37.0,995.7,False,46.5,262,0.7,16,Q
0 days 01:03:06.543000,33.2,37.0,995.6,False,46.5,0,0.7,16,Q
0 days 01:04:06.549000,33.3,36.0,995.7,False,46.8,297,0.4,16,Q
0 days 01:05:06.569000,33.3,36.0,995.7,False,46.9,196,1.0,16,Q
0 days 01:06:06.576000,33.3,35.0,995.7,False,47.9,201,1.8,16,Q
0 days 01:07:06.571000,33.2,35.0,995.7,False,47.6,242,1.4,16,Q
0 days 01:08:06.582000,33.2,36.0,995.7,False,47.2,205,2.3,16,Q
0 days 01:09:06.585000,33.2,37.0,995.7,False,46.9,213,1.7,16,Q
0 days 01:10:06.584000,33.2,37.0,995.6,False,46.2,207,1.5,16,Q
0 days 01:11:06.600000,33.3,38.0,995.6,False,46.2,184,1.6,16,Q
0 days 01:12:06.592000,33.3,38.0,995.6,False,46.4,192,1.9,16,Q
0 days 01:13:06.603000,33.3,39.0,995.6,False,47.2,206,1.3,16,Q
0 days 01:14:06.603000,33.2,39.0,995.6,False,47.1,195,1.1,16,Q
0 days 01:15:06.603000,33.0,39.0,995.6,False,46.9,175,0.9,16,Q
0 days 01:16:06.613000,33.0,39.0,995.6,False,47.0,192,1.2,16,Q
0 days 01:17:06.597000,33.0,39.0,995.6,False,46.5,211,1.1,16,Q
0 days 01:18:06.597000,33.0,39.0,995.7,False,46.4,251,1.0,16,Q
0 days 00:00:26.141000,33.2,38.0,993.8,False,52.1,318,0.7,16,R
0 days 00:01:26.139000,33.2,37.0,993.9,False,52.1,207,1.0,16,R
0 days 00:02:26.141000,33.2,37.0,993.9,False,52.8,230,1.3,16,R
0 days 00:03:26.146000,33.2,36.0,993.8,False,52.8,200,0.7,16,R
0 days 00:04:26.151000,33.3,36.0,993.8,False,52.8,182,0.8,16,R
0 days 00:05:26.168000,33.3,36.0,993.8,False,53.0,318,0.8,16,R
0 days 00:06:26.187000,33.3,35.0,993.9,False,53.0,349,1.5,16,R
0 days 00:07:26.203000,33.4,35.0,993.8,False,52.7,0,1.7,16,R
0 days 00:08:26.205000,33.3,35.0,993.8,False,53.0,230,0.4,16,R
0 days 00:09:26.214000,33.3,34.0,993.8,False,53.3,229,1.6,16,R
0 days 00:10:26.225000,33.4,34.0,993.8,False,53.2,177,1.6,16,R
0 days 00:11:26.228000,33.3,34.0,993.7,False,53.2,198,1.6,16,R
0 days 00:12:26.230000,33.3,34.0,993.8,False,53.4,177,3.2,16,R
0 days 00:13:26.237000,33.4,34.0,993.8,False,53.4,233,0.7,16,R
0 days 00:14:26.223000,33.4,34.0,993.9,False,53.2,40,0.8,16,R
0 days 00:15:26.221000,33.4,33.0,993.8,False,53.5,225,0.7,16,R
0 days 00:16:26.234000,33.3,34.0,993.8,False,53.4,220,1.1,16,R
0 days 00:17:26.255000,33.2,35.0,993.8,False,53.4,214,1.5,16,R
0 days 00:18:26.243000,33.1,34.0,993.8,False,54.2,195,2.7,16,R
0 days 00:19:26.249000,33.3,33.0,993.7,False,54.2,202,2.5,16,R
0 days 00:20:26.246000,33.6,33.0,993.7,False,54.0,232,1.3,16,R
0 days 00:21:26.248000,33.7,33.0,993.6,False,53.3,226,1.4,16,R
0 days 00:22:26.251000,33.5,32.0,993.7,False,53.0,200,1.6,16,R
0 days 00:23:26.258000,33.5,33.0,993.7,False,52.0,196,0.9,16,R
0 days 00:24:26.270000,33.5,33.0,993.6,False,51.8,222,0.9,16,R
0 days 00:25:26.295000,33.7,32.0,993.6,False,52.2,163,1.6,16,R
0 days 00:26:26.289000,33.6,32.0,993.7,False,52.8,195,1.4,16,R
0 days 00:27:26.299000,33.5,32.0,993.5,False,52.7,195,0.8,16,R
0 days 00:28:26.307000,33.5,32.0,993.4,False,53.0,181,0.7,16,R
0 days 00:29:26.335000,33.6,31.0,993.4,False,53.5,243,0.9,16,R
0 days 00:30:26.329000,33.8,31.0,993.5,False,53.5,350,1.2,16,R
0 days 00:31:26.352000,33.7,31.0,993.5,False,53.5,312,1.6,16,R
0 days 00:32:26.369000,33.6,31.0,993.5,False,53.8,324,0.7,16,R
0 days 00:33:26.362000,33.6,31.0,993.4,False,53.8,156,1.4,16,R
0 days 00:34:26.360000,33.7,32.0,993.4,False,53.7,119,1.7,16,R
0 days 00:35:26.354000,33.6,32.0,993.4,False,53.7,121,1.4,16,R
0 days 00:36:26.361000,33.8,33.0,993.5,False,53.6,198,1.3,16,R
0 days 00:37:26.365000,33.9,33.0,993.5,False,52.9,239,1.7,16,R
0 days 00:38:26.374000,33.8,34.0,993.4,False,52.8,215,1.7,16,R
0 days 00:39:26.372000,33.7,33.0,993.4,False,52.9,185,2.0,16,R
0 days 00:40:26.375000,33.6,34.0,993.5,False,53.8,206,2.3,16,R
0 days 00:41:26.365000,33.9,32.0,993.4,False,54.0,202,1.3,16,R
0 days 00:42:26.369000,33.9,33.0,993.5,False,53.8,0,0.9,16,R
0 days 00:43:26.375000,33.9,33.0,993.5,False,53.3,214,0.6,16,R
0 days 00:44:26.364000,34.0,33.0,993.4,False,53.8,220,1.9,16,R
0 days 00:45:26.378000,34.1,33.0,993.4,False,53.9,240,1.1,16,R
0 days 00:46:26.377000,34.0,32.0,993.3,False,54.1,265,1.1,16,R
0 days 00:47:26.371000,33.9,32.0,993.3,False,53.9,352,0.6,16,R
0 days 00:48:26.382000,33.7,32.0,993.3,False,53.7,270,0.8,16,R
0 days 00:49:26.378000,33.7,33.0,993.2,False,53.7,205,1.5,16,R
0 days 00:50:26.385000,33.8,33.0,993.2,False,54.4,196,2.4,16,R
0 days 00:51:26.384000,33.7,33.0,993.2,False,54.4,201,2.4,16,R
0 days 00:52:26.377000,33.8,33.0,993.2,False,54.6,198,2.1,16,R
0 days 00:53:26.386000,33.8,33.0,993.2,False,53.5,190,2.0,16,R
0 days 00:54:26.375000,33.8,33.0,993.2,False,52.4,192,2.8,16,R
0 days 00:55:26.380000,33.8,33.0,993.3,False,51.7,194,2.2,16,R
0 days 00:56:26.384000,33.8,32.0,993.2,False,51.3,191,1.9,16,R
0 days 00:57:26.393000,33.9,31.0,993.2,False,50.5,218,1.4,16,R
0 days 00:58:26.388000,33.8,30.0,993.2,False,50.4,183,0.7,16,R
0 days 00:59:26.375000,33.7,30.0,993.3,False,50.6,185,2.3,16,R
0 days 01:00:26.383000,33.7,31.0,993.2,False,50.6,201,1.9,16,R
0 days 01:01:26.378000,33.7,30.0,993.2,False,50.7,192,2.3,16,R
0 days 01:02:26.388000,33.7,31.0,993.2,False,50.6,194,1.8,16,R
0 days 01:03:26.395000,33.5,31.0,993.1,False,50.2,192,2.0,16,R
0 days 01:04:26.396000,33.5,32.0,993.1,False,49.6,170,2.1,16,R
0 days 01:05:26.429000,33.4,32.0,993.1,False,49.5,0,0.6,16,R
0 days 01:06:26.407000,33.3,32.0,993.1,False,49.5,200,1.0,16,R
0 days 01:07:26.408000,33.3,31.0,993.1,False,49.0,239,1.7,16,R
0 days 01:08:26.411000,33.3,31.0,993.1,False,48.7,219,1.2,16,R
0 days 01:09:26.416000,33.3,31.0,993.0,False,48.6,196,1.8,16,R
0 days 01:10:26.425000,33.2,31.0,993.1,False,48.4,197,1.5,16,R
0 days 01:11:26.432000,33.2,31.0,993.2,False,47.7,232,1.6,16,R
0 days 01:12:26.439000,33.1,32.0,993.1,False,47.6,183,1.0,16,R
0 days 01:13:26.449000,33.0,31.0,993.0,False,47.6,177,1.3,16,R
0 days 01:14:26.449000,33.0,31.0,993.1,False,47.5,188,2.3,16,R
0 days 01:15:26.447000,32.9,31.0,993.0,False,48.0,197,2.3,16,R
0 days 01:16:26.443000,32.9,31.0,993.0,False,47.9,197,1.9,16,R
0 days 01:17:26.454000,32.8,31.0,993.0,False,47.9,197,2.0,16,R
0 days 01:18:26.459000,32.8,30.0,993.1,False,47.8,195,1.9,16,R
0 days 01:19:26.473000,32.9,31.0,993.0,False,47.5,178,1.4,16,R
0 days 01:20:26.496000,32.9,31.0,993.0,False,47.2,195,1.7,16,R
0 days 01:21:26.502000,32.8,31.0,993.0,False,47.0,200,1.3,16,R
0 days 01:22:26.501000,32.8,31.0,993.0,False,46.8,192,1.1,16,R
0 days 01:23:26.498000,32.8,31.0,993.0,False,46.6,200,1.6,16,R
0 days 01:24:26.555000,32.8,31.0,993.0,False,46.5,183,2.2,16,R
0 days 01:25:26.495000,32.8,32.0,993.0,False,46.3,196,1.8,16,R
0 days 01:26:26.504000,32.7,31.0,992.9,False,46.2,188,1.8,16,R
0 days 01:27:26.519000,32.7,31.0,993.0,False,46.1,177,1.5,16,R
0 days 01:28:26.518000,32.6,31.0,993.0,False,45.9,190,1.2,16,R
0 days 01:29:26.514000,32.6,31.0,993.0,False,45.7,198,1.6,16,R
0 days 01:30:26.537000,32.6,32.0,993.0,False,45.8,194,1.8,16,R
0 days 01:31:26.540000,32.6,31.0,993.0,False,45.8,190,1.7,16,R
0 days 01:32:26.532000,32.7,31.0,993.0,False,45.5,191,2.2,16,R
0 days 01:33:26.532000,32.6,31.0,992.9,False,45.5,212,2.2,16,R
0 days 01:34:26.533000,32.5,31.0,992.9,False,45.3,187,1.8,16,R
0 days 01:35:26.539000,32.5,31.0,992.9,False,45.3,180,1.5,16,R
0 days 01:36:26.543000,32.5,32.0,992.9,False,46.2,178,2.4,16,R
0 days 01:37:26.543000,32.5,32.0,992.9,False,46.1,189,1.9,16,R
0 days 01:38:26.544000,32.5,32.0,992.9,False,46.1,205,2.1,16,R
0 days 01:39:26.535000,32.4,32.0,992.9,False,45.9,196,1.3,16,R
0 days 01:40:26.538000,32.5,32.0,992.9,False,45.9,194,1.4,16,R
0 days 01:41:26.542000,32.5,32.0,993.0,False,45.7,198,1.4,16,R
0 days 01:42:26.545000,32.7,32.0,993.0,False,45.7,192,1.3,16,R
0 days 01:43:26.546000,32.7,32.0,992.9,False,45.5,202,1.7,16,R
0 days 01:44:26.535000,32.7,31.0,993.0,False,45.5,186,1.5,16,R
0 days 01:45:26.534000,32.6,32.0,993.0,False,45.4,201,1.3,16,R
0 days 01:46:26.548000,32.5,32.0,992.9,False,45.4,200,1.2,16,R
0 days 01:47:26.554000,32.5,32.0,992.9,False,45.2,202,1.1,16,R
0 days 01:48:26.546000,32.5,31.0,993.0,False,45.2,187,1.5,16,R
0 days 01:49:26.539000,32.5,31.0,992.9,False,45.0,196,1.4,16,R
0 days 01:50:26.549000,32.5,31.0,993.0,False,44.9,195,1.7,16,R
0 days 01:51:26.562000,32.5,32.0,992.9,False,44.9,218,1.2,16,R
0 days 01:52:26.557000,32.5,32.0,993.0,False,44.7,195,1.5,16,R
0 days 01:53:26.549000,32.5,32.0,992.9,False,44.7,201,1.6,16,R
0 days 01:54:26.556000,32.4,32.0,993.0,False,44.5,180,1.3,16,R
0 days 01:55:26.571000,32.5,32.0,992.9,False,45.0,167,1.6,16,R
0 days 01:56:26.548000,32.5,32.0,992.9,False,44.9,197,1.1,16,R
0 days 01:57:26.561000,32.4,32.0,992.9,False,44.9,168,1.5,16,R
0 days 01:58:26.549000,32.4,32.0,993.0,False,44.6,205,1.5,16,R
0 days 01:59:26.560000,32.3,33.0,992.9,False,44.6,199,1.6,16,R
0 days 02:00:26.556000,32.3,32.0,992.9,False,44.6,222,1.3,16,R
0 days 02:01:26.549000,32.4,32.0,992.9,False,44.4,192,1.3,16,R
0 days 02:02:26.552000,32.4,32.0,992.9,False,44.2,185,1.6,16,R
0 days 02:03:26.564000,32.3,32.0,992.9,False,44.2,200,1.8,16,R
0 days 02:04:26.563000,32.3,33.0,992.9,False,44.2,190,1.1,16,R
0 days 02:05:26.557000,32.3,32.0,992.8,False,44.1,205,1.6,16,R
0 days 02:06:26.564000,32.3,32.0,992.9,False,44.1,196,1.6,16,R
0 days 02:07:26.593000,32.3,33.0,992.8,False,44.1,200,1.2,16,R
0 days 02:08:26.615000,32.2,33.0,992.7,False,43.9,213,1.4,16,R
0 days 02:09:26.629000,32.2,32.0,992.9,False,43.8,207,1.7,16,R
0 days 02:10:26.648000,32.2,32.0,992.8,False,43.8,218,1.8,16,R
0 days 02:11:26.663000,32.2,32.0,992.7,False,43.6,220,1.6,16,R
0 days 02:12:26.670000,32.2,32.0,992.8,False,43.5,229,1.9,16,R
